,AcX,AcY,AcZ,FSR A,FSR B,Gesture,Position
13619,-14256.0,-7216.0,-2152.0,1220.0,0.0,0,1.0
13621,-14060.0,-7276.0,-2160.0,1184.0,0.0,0,1.0
13623,-14168.0,-7000.0,-2104.0,1179.0,0.0,0,1.0
13625,-14048.0,-7064.0,-1948.0,1180.0,0.0,0,1.0
13627,-14100.0,-7112.0,-2028.0,1190.0,0.0,0,1.0
13629,-14168.0,-7052.0,-2100.0,1136.0,0.0,0,1.0
13631,-14208.0,-7112.0,-1956.0,1174.0,0.0,0,1.0
13633,-14164.0,-7060.0,-2200.0,1183.0,0.0,0,1.0
13635,-13960.0,-7068.0,-2064.0,1198.0,0.0,0,1.0
13637,-13940.0,-6996.0,-2032.0,1158.0,0.0,0,1.0
13639,-14128.0,-7024.0,-2112.0,1136.0,0.0,0,1.0
13641,-14140.0,-7024.0,-2276.0,1178.0,0.0,0,1.0
13643,-13996.0,-7176.0,-2444.0,1182.0,0.0,0,1.0
13645,-13960.0,-7184.0,-2284.0,1174.0,0.0,0,1.0
13647,-13948.0,-7136.0,-2200.0,1190.0,0.0,0,1.0
13649,-13948.0,-7136.0,-2176.0,1223.0,0.0,0,1.0
13651,-14016.0,-7108.0,-2344.0,1181.0,0.0,0,1.0
13653,-13984.0,-7076.0,-2264.0,1181.0,0.0,0,1.0
13655,-14040.0,-7172.0,-2232.0,1179.0,0.0,0,1.0
13657,-14028.0,-7204.0,-2092.0,1180.0,0.0,0,1.0
13659,-13956.0,-7192.0,-2220.0,1232.0,0.0,0,1.0
13661,-14032.0,-7236.0,-2132.0,1185.0,0.0,0,1.0
13663,-14144.0,-7196.0,-2152.0,1169.0,0.0,0,1.0
13665,-14224.0,-7224.0,-2160.0,1178.0,0.0,0,1.0
13667,-14088.0,-7200.0,-2296.0,1183.0,0.0,0,1.0
13669,-13968.0,-7188.0,-2232.0,1157.0,0.0,0,1.0
13671,-14120.0,-7168.0,-1900.0,1180.0,0.0,0,1.0
13673,-14040.0,-7208.0,-1976.0,1173.0,0.0,0,1.0
13675,-14076.0,-7264.0,-2068.0,1177.0,0.0,0,1.0
13677,-14084.0,-7144.0,-2248.0,1183.0,0.0,0,1.0
13679,-14032.0,-7216.0,-2144.0,1150.0,0.0,0,1.0
13681,-13976.0,-7276.0,-2164.0,1179.0,0.0,0,1.0
13683,-14056.0,-7160.0,-2008.0,1184.0,0.0,0,1.0
13685,-13968.0,-7268.0,-2200.0,1183.0,0.0,0,1.0
13687,-14016.0,-7316.0,-1992.0,1183.0,0.0,0,1.0
13689,-13996.0,-7300.0,-2152.0,1212.0,0.0,0,1.0
13691,-14024.0,-7232.0,-2004.0,1178.0,0.0,0,1.0
13693,-14068.0,-7196.0,-2028.0,1186.0,0.0,0,1.0
13695,-14128.0,-7236.0,-1852.0,1185.0,0.0,0,1.0
13697,-13984.0,-7164.0,-1888.0,1197.0,0.0,0,1.0
13699,-14076.0,-7184.0,-2060.0,1223.0,0.0,0,1.0
13701,-14084.0,-7136.0,-2108.0,1182.0,0.0,0,1.0
13703,-14160.0,-7152.0,-2040.0,1186.0,0.0,0,1.0
13705,-13948.0,-7180.0,-2044.0,1178.0,0.0,0,1.0
13707,-14016.0,-7240.0,-2052.0,1197.0,0.0,0,1.0
13709,-14056.0,-7196.0,-2052.0,1139.0,0.0,0,1.0
13711,-14040.0,-7220.0,-1888.0,1178.0,0.0,0,1.0
13713,-13956.0,-7308.0,-2116.0,1186.0,0.0,0,1.0
13715,-13956.0,-7244.0,-2068.0,1183.0,0.0,0,1.0
13717,-14036.0,-7284.0,-2032.0,1155.0,0.0,0,1.0
13719,-13936.0,-7172.0,-2240.0,1135.0,0.0,0,1.0
13721,-14000.0,-7180.0,-2060.0,1183.0,0.0,0,1.0
13723,-14000.0,-7096.0,-2072.0,1184.0,0.0,0,1.0
13725,-13976.0,-7212.0,-2064.0,1185.0,0.0,0,1.0
13727,-14104.0,-7164.0,-2068.0,1157.0,0.0,0,1.0
13729,-14112.0,-7116.0,-2136.0,1217.0,0.0,0,1.0
13731,-13912.0,-7148.0,-2192.0,1182.0,0.0,0,1.0
13733,-14024.0,-7220.0,-2020.0,1184.0,0.0,0,1.0
13735,-14100.0,-7236.0,-2008.0,1181.0,0.0,0,1.0
13737,-14144.0,-7184.0,-1972.0,1182.0,0.0,0,1.0
13739,-13984.0,-7224.0,-1908.0,1225.0,0.0,0,1.0
13741,-14052.0,-7200.0,-2040.0,1185.0,0.0,0,1.0
13743,-14012.0,-7236.0,-2184.0,1184.0,0.0,0,1.0
13745,-13944.0,-7148.0,-2196.0,1184.0,0.0,0,1.0
13747,-14000.0,-7088.0,-2088.0,1185.0,0.0,0,1.0
13749,-14012.0,-7228.0,-1852.0,1183.0,0.0,0,1.0
13751,-13896.0,-7168.0,-1992.0,1186.0,0.0,0,1.0
13753,-13956.0,-7200.0,-1976.0,1183.0,0.0,0,1.0
13755,-14100.0,-7196.0,-2064.0,1180.0,0.0,0,1.0
13757,-13928.0,-7260.0,-2184.0,1190.0,0.0,0,1.0
13759,-13924.0,-7240.0,-2120.0,1171.0,0.0,0,1.0
13761,-14032.0,-7296.0,-2060.0,1185.0,0.0,0,1.0
13763,-14012.0,-7248.0,-2076.0,1185.0,0.0,0,1.0
13765,-13992.0,-7140.0,-1968.0,1187.0,0.0,0,1.0
13767,-14052.0,-7116.0,-1888.0,1190.0,0.0,0,1.0
13769,-14052.0,-7220.0,-2132.0,1218.0,0.0,0,1.0
13771,-14120.0,-7200.0,-1988.0,1227.0,0.0,0,1.0
13773,-13984.0,-7196.0,-2008.0,1194.0,0.0,0,1.0
13775,-13944.0,-7256.0,-2020.0,1190.0,0.0,0,1.0
13777,-14100.0,-7328.0,-2032.0,1196.0,0.0,0,1.0
13779,-14004.0,-7324.0,-2132.0,1200.0,0.0,0,1.0
13781,-13948.0,-7284.0,-2120.0,1137.0,0.0,0,1.0
13783,-14128.0,-7132.0,-2032.0,1191.0,0.0,0,1.0
13785,-14188.0,-7312.0,-2180.0,1187.0,0.0,0,1.0
13787,-14000.0,-7228.0,-1928.0,1190.0,0.0,0,1.0
13789,-14036.0,-7116.0,-2080.0,1182.0,0.0,0,1.0
13791,-14008.0,-7264.0,-2044.0,1131.0,0.0,0,1.0
13793,-13912.0,-7260.0,-1984.0,1187.0,0.0,0,1.0
13795,-13912.0,-7344.0,-2064.0,1190.0,0.0,0,1.0
13797,-14028.0,-7276.0,-2096.0,1200.0,0.0,0,1.0
13799,-13896.0,-7220.0,-2048.0,1187.0,0.0,0,1.0
13801,-13992.0,-7304.0,-2056.0,1234.0,0.0,0,1.0
13803,-13912.0,-7252.0,-2128.0,1191.0,0.0,0,1.0
13805,-14036.0,-7224.0,-2088.0,1190.0,0.0,0,1.0
13807,-13984.0,-7308.0,-2116.0,1199.0,0.0,0,1.0
13809,-13992.0,-7252.0,-2160.0,1202.0,0.0,0,1.0
13811,-13928.0,-7164.0,-2224.0,1238.0,0.0,0,1.0
13813,-13972.0,-7236.0,-2124.0,1193.0,0.0,0,1.0
13815,-14004.0,-7260.0,-2208.0,1184.0,0.0,0,1.0
13817,-14008.0,-7312.0,-2076.0,1197.0,0.0,0,1.0
13819,-14032.0,-7252.0,-1992.0,1194.0,0.0,0,1.0
13821,-14004.0,-7208.0,-2240.0,1168.0,0.0,0,1.0
13823,-13976.0,-7312.0,-2152.0,1181.0,0.0,0,1.0
13825,-13968.0,-7212.0,-2132.0,1190.0,0.0,0,1.0
13827,-13924.0,-7076.0,-2108.0,1187.0,0.0,0,1.0
13829,-13968.0,-7144.0,-2000.0,1193.0,0.0,0,1.0
13831,-13948.0,-7164.0,-2116.0,1162.0,0.0,0,1.0
13833,-14032.0,-7192.0,-1984.0,1193.0,0.0,0,1.0
13835,-13968.0,-7272.0,-2120.0,1194.0,0.0,0,1.0
13837,-13972.0,-7364.0,-2072.0,1191.0,0.0,0,1.0
13839,-13936.0,-7404.0,-2112.0,1191.0,0.0,0,1.0
13841,-14016.0,-7260.0,-2132.0,1230.0,0.0,0,1.0
13843,-14044.0,-7216.0,-2052.0,1187.0,0.0,0,1.0
13845,-13960.0,-7236.0,-2144.0,1187.0,0.0,0,1.0
13847,-14168.0,-7372.0,-2064.0,1191.0,0.0,0,1.0
13849,-14044.0,-7192.0,-1904.0,1200.0,0.0,0,1.0
13851,-13996.0,-7156.0,-1888.0,1223.0,0.0,0,1.0
13853,-13940.0,-7184.0,-2100.0,1196.0,0.0,0,1.0
13855,-13948.0,-7232.0,-2060.0,1195.0,0.0,0,1.0
13857,-14116.0,-7204.0,-1948.0,1194.0,0.0,0,1.0
13859,-14168.0,-7116.0,-1948.0,1197.0,0.0,0,1.0
13861,-13928.0,-7204.0,-1744.0,1145.0,0.0,0,1.0
13863,-14004.0,-7220.0,-1820.0,1198.0,0.0,0,1.0
13865,-13984.0,-7292.0,-1912.0,1196.0,0.0,0,1.0
13867,-13948.0,-7140.0,-2024.0,1195.0,0.0,0,1.0
13869,-13880.0,-7336.0,-1968.0,1175.0,0.0,0,1.0
13871,-14016.0,-7244.0,-2092.0,1138.0,0.0,0,1.0
13873,-13920.0,-7140.0,-2060.0,1195.0,0.0,0,1.0
13875,-14012.0,-7184.0,-1924.0,1197.0,0.0,0,1.0
13877,-14012.0,-7200.0,-2036.0,1195.0,0.0,0,1.0
13879,-14016.0,-7104.0,-2160.0,1190.0,0.0,0,1.0
13881,-14032.0,-7196.0,-2108.0,1218.0,0.0,0,1.0
13883,-14040.0,-7196.0,-2060.0,1198.0,0.0,0,1.0
13885,-14044.0,-7164.0,-1976.0,1195.0,0.0,0,1.0
13887,-14096.0,-7216.0,-1916.0,1199.0,0.0,0,1.0
13889,-14020.0,-7176.0,-1956.0,1183.0,0.0,0,1.0
13891,-14084.0,-7284.0,-2156.0,1213.0,0.0,0,1.0
13893,-14044.0,-7180.0,-2104.0,1197.0,0.0,0,1.0
13895,-14080.0,-7152.0,-2220.0,1200.0,0.0,0,1.0
13897,-14024.0,-7208.0,-1968.0,1200.0,0.0,0,1.0
13899,-14040.0,-7128.0,-2128.0,1199.0,0.0,0,1.0
13901,-14012.0,-7228.0,-2108.0,1161.0,0.0,0,1.0
13903,-14196.0,-7232.0,-2068.0,1199.0,0.0,0,1.0
13905,-13932.0,-7224.0,-2036.0,1191.0,0.0,0,1.0
13907,-14084.0,-7184.0,-2108.0,1200.0,0.0,0,1.0
13909,-14120.0,-7280.0,-2028.0,1195.0,0.0,0,1.0
13911,-14064.0,-7168.0,-1844.0,1183.0,0.0,0,1.0
13913,-13996.0,-7220.0,-2080.0,1198.0,0.0,0,1.0
13915,-14028.0,-7224.0,-1980.0,1194.0,0.0,0,1.0
13917,-14076.0,-7124.0,-1960.0,1200.0,0.0,0,1.0
13919,-14084.0,-7272.0,-2024.0,1199.0,0.0,0,1.0
13921,-13976.0,-7248.0,-1960.0,1219.0,0.0,0,1.0
13923,-14064.0,-7204.0,-1940.0,1198.0,0.0,0,1.0
13925,-14016.0,-7120.0,-1972.0,1199.0,0.0,0,1.0
13927,-14008.0,-7248.0,-1888.0,1200.0,0.0,0,1.0
13929,-14064.0,-7260.0,-2068.0,1201.0,0.0,0,1.0
13931,-14084.0,-7144.0,-1928.0,1229.0,0.0,0,1.0
13933,-14132.0,-7192.0,-1948.0,1148.0,0.0,0,1.0
13935,-14108.0,-7204.0,-2140.0,1194.0,0.0,0,1.0
13937,-14040.0,-7316.0,-2068.0,1200.0,0.0,0,1.0
13939,-13932.0,-7224.0,-2056.0,1212.0,0.0,0,1.0
13941,-13996.0,-7276.0,-1972.0,1183.0,0.0,0,1.0
13943,-13944.0,-7192.0,-1948.0,1154.0,0.0,0,1.0
13945,-13952.0,-7232.0,-1880.0,1199.0,0.0,0,1.0
13947,-14000.0,-7196.0,-2072.0,1199.0,0.0,0,1.0
13949,-14056.0,-7328.0,-2088.0,1194.0,0.0,0,1.0
13951,-13904.0,-7320.0,-2048.0,1197.0,0.0,0,1.0
13953,-14060.0,-7220.0,-2180.0,1243.0,0.0,0,1.0
13955,-13980.0,-7348.0,-2140.0,1197.0,0.0,0,1.0
13957,-13984.0,-7188.0,-1964.0,1200.0,0.0,0,1.0
13959,-14020.0,-7212.0,-1940.0,1182.0,0.0,0,1.0
13961,-14000.0,-7324.0,-2168.0,1197.0,0.0,0,1.0
13963,-13960.0,-7320.0,-2136.0,1232.0,0.0,0,1.0
13965,-13964.0,-7284.0,-1988.0,1195.0,0.0,0,1.0
13967,-13976.0,-7308.0,-1996.0,1200.0,0.0,0,1.0
13969,-14016.0,-7272.0,-1924.0,1225.0,0.0,0,1.0
13971,-14072.0,-7232.0,-2104.0,1200.0,0.0,0,1.0
13973,-14048.0,-7188.0,-2068.0,1167.0,0.0,0,1.0
13975,-14000.0,-7320.0,-2104.0,1195.0,0.0,0,1.0
13977,-13964.0,-7116.0,-1900.0,1203.0,0.0,0,1.0
13979,-14008.0,-7256.0,-2000.0,1216.0,0.0,0,1.0
13981,-13928.0,-7260.0,-2016.0,1200.0,0.0,0,1.0
13983,-13968.0,-7380.0,-1928.0,1175.0,0.0,0,1.0
13985,-14008.0,-7304.0,-2004.0,1200.0,0.0,0,1.0
13987,-13984.0,-7264.0,-1960.0,1200.0,0.0,0,1.0
13989,-14072.0,-7276.0,-2140.0,1200.0,0.0,0,1.0
13991,-14020.0,-7304.0,-2164.0,1200.0,0.0,0,1.0
13993,-13876.0,-7172.0,-2064.0,1232.0,0.0,0,1.0
13995,-14012.0,-7188.0,-2140.0,1200.0,0.0,0,1.0
13997,-14020.0,-7232.0,-1968.0,1198.0,0.0,0,1.0
13999,-14016.0,-7180.0,-2108.0,1193.0,0.0,0,1.0
14001,-14112.0,-7160.0,-1996.0,1202.0,0.0,0,1.0
14003,-13896.0,-7236.0,-2056.0,1222.0,0.0,0,1.0
14005,-14036.0,-7252.0,-1916.0,1197.0,0.0,0,1.0
14007,-14132.0,-7360.0,-2008.0,1199.0,0.0,0,1.0
14009,-14140.0,-7208.0,-2092.0,1195.0,0.0,0,1.0
14011,-13956.0,-7252.0,-1968.0,1207.0,0.0,0,1.0
14013,-13912.0,-7172.0,-2092.0,1158.0,0.0,0,1.0
14015,-14004.0,-7208.0,-2084.0,1200.0,0.0,0,1.0
14017,-14052.0,-7284.0,-1812.0,1199.0,0.0,0,1.0
14019,-14048.0,-7284.0,-1928.0,1185.0,0.0,0,1.0
14021,-14100.0,-7220.0,-2064.0,1168.0,0.0,0,1.0
14023,-14016.0,-7260.0,-2132.0,1156.0,0.0,0,1.0
14025,-13972.0,-7260.0,-1988.0,1199.0,0.0,0,1.0
14027,-14008.0,-7272.0,-1960.0,1199.0,0.0,0,1.0
14029,-13960.0,-7284.0,-1980.0,1200.0,0.0,0,1.0
14031,-14028.0,-7212.0,-1964.0,1173.0,0.0,0,1.0
14033,-14024.0,-7136.0,-2036.0,1161.0,0.0,0,1.0
14035,-13976.0,-7164.0,-1952.0,1199.0,0.0,0,1.0
14037,-14096.0,-7196.0,-2112.0,1200.0,0.0,0,1.0
14039,-14020.0,-7148.0,-2012.0,1200.0,0.0,0,1.0
14041,-14024.0,-7232.0,-2120.0,1198.0,0.0,0,1.0
14043,-14048.0,-7204.0,-2152.0,1235.0,0.0,0,1.0
14045,-14016.0,-7264.0,-2140.0,1193.0,0.0,0,1.0
14047,-13956.0,-7356.0,-2156.0,1199.0,0.0,0,1.0
14049,-14052.0,-7348.0,-2160.0,1200.0,0.0,0,1.0
14051,-13912.0,-7304.0,-2000.0,1201.0,0.0,0,1.0
14053,-13960.0,-7140.0,-2200.0,1174.0,0.0,0,1.0
14055,-13956.0,-7184.0,-2120.0,1200.0,0.0,0,1.0
14057,-13824.0,-7172.0,-2052.0,1200.0,0.0,0,1.0
14059,-13880.0,-7120.0,-2100.0,1200.0,0.0,0,1.0
14061,-13988.0,-7080.0,-2140.0,1200.0,0.0,0,1.0
14063,-13952.0,-7288.0,-2120.0,1232.0,0.0,0,1.0
14065,-13992.0,-7208.0,-2200.0,1199.0,0.0,0,1.0
14067,-14048.0,-7232.0,-2280.0,1200.0,0.0,0,1.0
14069,-13968.0,-7192.0,-2112.0,1223.0,0.0,0,1.0
14071,-14028.0,-7320.0,-2104.0,1200.0,0.0,0,1.0
14073,-14020.0,-7200.0,-2020.0,1168.0,0.0,0,1.0
14075,-14040.0,-7212.0,-2072.0,1200.0,0.0,0,1.0
14077,-13932.0,-7092.0,-2044.0,1200.0,0.0,0,1.0
14079,-14024.0,-7316.0,-2012.0,1203.0,0.0,0,1.0
14081,-13936.0,-7220.0,-2052.0,1202.0,0.0,0,1.0
14083,-14008.0,-7144.0,-2088.0,1187.0,0.0,0,1.0
14085,-14016.0,-7152.0,-2180.0,1198.0,0.0,0,1.0
14087,-13984.0,-7092.0,-2136.0,1202.0,0.0,0,1.0
14089,-14012.0,-7092.0,-2220.0,1206.0,0.0,0,1.0
14091,-14088.0,-7224.0,-2024.0,1202.0,0.0,0,1.0
14093,-13992.0,-7264.0,-2220.0,1205.0,0.0,0,1.0
14095,-14028.0,-7284.0,-2028.0,1200.0,0.0,0,1.0
14097,-14108.0,-7292.0,-2184.0,1203.0,0.0,0,1.0
14099,-13948.0,-7276.0,-1992.0,1200.0,0.0,0,1.0
14101,-14004.0,-7188.0,-2060.0,1214.0,0.0,0,1.0
14103,-13928.0,-7176.0,-2036.0,1174.0,0.0,0,1.0
14105,-13848.0,-7084.0,-2084.0,1200.0,0.0,0,1.0
14107,-14024.0,-7164.0,-2004.0,1200.0,0.0,0,1.0
14109,-13996.0,-7188.0,-2052.0,1200.0,0.0,0,1.0
14111,-14044.0,-7152.0,-2176.0,1197.0,0.0,0,1.0
14113,-13996.0,-7140.0,-1960.0,1200.0,0.0,0,1.0
14115,-14080.0,-7288.0,-2204.0,1202.0,0.0,0,1.0
14117,-14024.0,-7204.0,-2116.0,1202.0,0.0,0,1.0
14119,-14104.0,-7256.0,-2092.0,1200.0,0.0,0,1.0
14121,-14100.0,-7272.0,-2148.0,1195.0,0.0,0,1.0
14123,-14140.0,-7184.0,-2028.0,1221.0,0.0,0,1.0
14125,-13992.0,-7204.0,-1996.0,1200.0,0.0,0,1.0
14127,-13976.0,-7196.0,-2024.0,1201.0,0.0,0,1.0
14129,-14004.0,-7228.0,-2116.0,1205.0,0.0,0,1.0
14131,-14016.0,-7248.0,-2080.0,1200.0,0.0,0,1.0
14133,-14080.0,-7220.0,-2208.0,1198.0,0.0,0,1.0
14135,-13916.0,-7168.0,-2108.0,1210.0,0.0,0,1.0
14137,-14028.0,-7264.0,-2220.0,1203.0,0.0,0,1.0
14139,-13908.0,-7256.0,-2228.0,1202.0,0.0,0,1.0
14141,-14036.0,-7292.0,-2228.0,1206.0,0.0,0,1.0
14143,-13944.0,-7340.0,-2200.0,1187.0,0.0,0,1.0
14145,-13976.0,-7356.0,-2284.0,1204.0,0.0,0,1.0
14147,-13940.0,-7236.0,-2080.0,1213.0,0.0,0,1.0
14149,-14052.0,-7184.0,-2128.0,1204.0,0.0,0,1.0
14151,-13996.0,-7216.0,-2184.0,1211.0,0.0,0,1.0
14153,-13860.0,-7184.0,-2072.0,1231.0,0.0,0,1.0
14155,-14004.0,-7240.0,-2104.0,1186.0,0.0,0,1.0
14157,-13952.0,-7248.0,-2096.0,1203.0,0.0,0,1.0
14159,-13996.0,-7260.0,-2188.0,1205.0,0.0,0,1.0
14161,-14048.0,-7320.0,-2144.0,1215.0,0.0,0,1.0
14163,-13988.0,-7264.0,-2172.0,1246.0,0.0,0,1.0
14165,-13928.0,-7148.0,-2232.0,1228.0,0.0,0,1.0
14167,-14028.0,-7180.0,-2100.0,1203.0,0.0,0,1.0
14169,-14016.0,-7132.0,-2104.0,1203.0,0.0,0,1.0
14171,-13992.0,-7152.0,-2188.0,1211.0,0.0,0,1.0
14173,-13976.0,-7280.0,-2212.0,1182.0,0.0,0,1.0
14175,-13968.0,-7252.0,-2100.0,1211.0,0.0,0,1.0
14177,-13900.0,-7244.0,-2048.0,1206.0,0.0,0,1.0
14179,-14064.0,-7248.0,-2216.0,1201.0,0.0,0,1.0
14181,-14040.0,-7212.0,-2212.0,1168.0,0.0,0,1.0
14183,-13992.0,-7268.0,-2224.0,1203.0,0.0,0,1.0
14185,-14048.0,-7184.0,-2112.0,1215.0,0.0,0,1.0
14187,-14004.0,-7236.0,-2092.0,1203.0,0.0,0,1.0
14189,-13892.0,-7212.0,-1900.0,1203.0,0.0,0,1.0
14191,-13904.0,-7172.0,-2240.0,1201.0,0.0,0,1.0
14193,-14100.0,-7220.0,-2064.0,1203.0,0.0,0,1.0
14195,-13968.0,-7320.0,-2196.0,1199.0,0.0,0,1.0
14197,-13960.0,-7172.0,-2176.0,1204.0,0.0,0,1.0
14199,-13904.0,-7120.0,-1992.0,1200.0,0.0,0,1.0
14201,-13896.0,-7248.0,-2068.0,1211.0,0.0,0,1.0
14203,-13948.0,-7200.0,-1952.0,1205.0,0.0,0,1.0
14205,-13956.0,-7284.0,-2188.0,1222.0,0.0,0,1.0
14207,-14036.0,-7296.0,-2188.0,1205.0,0.0,0,1.0
14209,-14000.0,-7316.0,-2200.0,1203.0,0.0,0,1.0
14211,-14044.0,-7388.0,-2092.0,1206.0,0.0,0,1.0
14213,-14056.0,-7340.0,-2076.0,1201.0,0.0,0,1.0
14215,-14072.0,-7300.0,-1920.0,1226.0,0.0,0,1.0
14217,-14004.0,-7232.0,-2172.0,1202.0,0.0,0,1.0
14219,-13980.0,-7144.0,-2156.0,1204.0,0.0,0,1.0
14221,-14052.0,-7180.0,-2108.0,1206.0,0.0,0,1.0
14223,-14080.0,-7276.0,-2404.0,1201.0,0.0,0,1.0
14225,-13952.0,-7380.0,-2268.0,1179.0,0.0,0,1.0
14227,-13916.0,-7284.0,-2056.0,1206.0,0.0,0,1.0
14229,-13940.0,-7316.0,-2052.0,1206.0,0.0,0,1.0
14231,-14160.0,-7204.0,-2124.0,1212.0,0.0,0,1.0
14233,-14012.0,-7284.0,-2156.0,1205.0,0.0,0,1.0
14235,-14060.0,-7188.0,-2172.0,1170.0,0.0,0,1.0
14237,-13988.0,-7164.0,-2152.0,1213.0,0.0,0,1.0
14239,-13968.0,-7264.0,-2236.0,1206.0,0.0,0,1.0
14241,-13852.0,-7304.0,-2020.0,1219.0,0.0,0,1.0
14243,-13980.0,-7352.0,-2132.0,1201.0,0.0,0,1.0
14245,-14000.0,-7248.0,-2176.0,1239.0,0.0,0,1.0
14247,-13932.0,-7284.0,-2120.0,1207.0,0.0,0,1.0
14249,-14036.0,-7200.0,-2056.0,1209.0,0.0,0,1.0
14251,-13960.0,-7332.0,-2144.0,1216.0,0.0,0,1.0
14253,-14112.0,-7252.0,-2176.0,1206.0,0.0,0,1.0
14255,-13912.0,-7188.0,-2224.0,1246.0,0.0,0,1.0
14257,-14016.0,-7208.0,-2084.0,1206.0,0.0,0,1.0
14259,-13964.0,-7224.0,-2208.0,1206.0,0.0,0,1.0
14261,-14148.0,-7188.0,-2236.0,1209.0,0.0,0,1.0
14263,-14100.0,-7152.0,-2116.0,1201.0,0.0,0,1.0
14265,-13884.0,-7248.0,-2328.0,1258.0,0.0,0,1.0
14267,-13876.0,-7252.0,-2160.0,1211.0,0.0,0,1.0
14269,-13956.0,-7240.0,-2148.0,1204.0,0.0,0,1.0
14271,-14048.0,-7244.0,-2156.0,1180.0,0.0,0,1.0
14273,-14016.0,-7164.0,-2240.0,1216.0,0.0,0,1.0
14275,-14024.0,-7216.0,-2292.0,1250.0,0.0,0,1.0
14277,-14096.0,-7132.0,-2320.0,1211.0,0.0,0,1.0
14279,-13880.0,-7148.0,-2172.0,1203.0,0.0,0,1.0
14281,-13924.0,-7284.0,-2276.0,1203.0,0.0,0,1.0
14283,-14004.0,-7208.0,-2168.0,1212.0,0.0,0,1.0
14285,-13920.0,-7144.0,-2240.0,1171.0,0.0,0,1.0
14287,-14008.0,-7156.0,-2152.0,1207.0,0.0,0,1.0
14289,-14020.0,-7288.0,-2128.0,1206.0,0.0,0,1.0
14291,-14036.0,-7188.0,-2200.0,1207.0,0.0,0,1.0
14293,-13988.0,-7244.0,-2188.0,1201.0,0.0,0,1.0
14295,-13952.0,-7240.0,-2280.0,1169.0,0.0,0,1.0
14297,-13988.0,-7276.0,-2264.0,1207.0,0.0,0,1.0
14299,-14036.0,-7224.0,-2276.0,1206.0,0.0,0,1.0
14301,-13932.0,-7200.0,-2140.0,1207.0,0.0,0,1.0
14303,-13860.0,-7240.0,-2304.0,1204.0,0.0,0,1.0
14305,-13948.0,-7236.0,-2152.0,1242.0,0.0,0,1.0
14307,-13916.0,-7216.0,-2148.0,1211.0,0.0,0,1.0
14309,-13996.0,-7216.0,-2204.0,1210.0,0.0,0,1.0
14311,-13968.0,-7116.0,-2256.0,1213.0,0.0,0,1.0
14313,-13944.0,-7164.0,-2336.0,1204.0,0.0,0,1.0
14315,-13852.0,-7200.0,-2128.0,1221.0,0.0,0,1.0
14317,-14004.0,-7316.0,-2180.0,1211.0,0.0,0,1.0
14319,-13984.0,-7392.0,-2160.0,1209.0,0.0,0,1.0
14321,-14036.0,-7300.0,-2328.0,1223.0,0.0,0,1.0
14323,-14044.0,-7228.0,-2232.0,1207.0,0.0,0,1.0
14325,-13988.0,-7260.0,-2172.0,1173.0,0.0,0,1.0
14327,-13972.0,-7124.0,-2216.0,1210.0,0.0,0,1.0
14329,-13960.0,-7268.0,-2284.0,1213.0,0.0,0,1.0
14331,-14012.0,-7204.0,-2364.0,1216.0,0.0,0,1.0
14333,-13864.0,-7028.0,-2364.0,1193.0,0.0,0,1.0
14335,-13892.0,-7116.0,-2308.0,1221.0,0.0,0,1.0
14337,-13980.0,-7240.0,-2272.0,1208.0,0.0,0,1.0
14339,-13984.0,-7268.0,-2360.0,1213.0,0.0,0,1.0
14341,-13968.0,-7232.0,-2400.0,1213.0,0.0,0,1.0
14343,-14004.0,-7312.0,-2320.0,1211.0,0.0,0,1.0
14345,-13964.0,-7244.0,-2360.0,1217.0,0.0,0,1.0
14347,-14044.0,-7368.0,-2388.0,1211.0,0.0,0,1.0
14349,-14064.0,-7184.0,-2384.0,1208.0,0.0,0,1.0
14351,-14076.0,-7168.0,-2248.0,1210.0,0.0,0,1.0
14353,-13968.0,-7328.0,-2280.0,1207.0,0.0,0,1.0
14355,-14152.0,-7316.0,-2372.0,1214.0,0.0,0,1.0
14357,-14036.0,-7212.0,-2212.0,1211.0,0.0,0,1.0
14359,-14168.0,-7172.0,-2216.0,1211.0,0.0,0,1.0
14361,-13968.0,-7196.0,-2248.0,1211.0,0.0,0,1.0
14363,-14048.0,-7208.0,-2260.0,1213.0,0.0,0,1.0
14365,-14064.0,-7188.0,-2276.0,1205.0,0.0,0,1.0
14367,-14048.0,-7236.0,-2256.0,1211.0,0.0,0,1.0
14369,-14116.0,-7068.0,-2132.0,1213.0,0.0,0,1.0
14371,-13952.0,-7172.0,-2180.0,1215.0,0.0,0,1.0
14373,-13972.0,-7132.0,-2212.0,1206.0,0.0,0,1.0
14375,-13948.0,-7228.0,-2332.0,1175.0,0.0,0,1.0
14377,-13944.0,-7196.0,-2252.0,1210.0,0.0,0,1.0
14379,-13960.0,-7176.0,-2312.0,1210.0,0.0,0,1.0
14381,-13984.0,-7156.0,-2308.0,1210.0,0.0,0,1.0
14383,-13952.0,-7160.0,-2556.0,1213.0,0.0,0,1.0
14385,-13968.0,-7164.0,-2152.0,1245.0,0.0,0,1.0
14387,-13996.0,-7216.0,-2344.0,1209.0,0.0,0,1.0
14389,-14000.0,-7228.0,-2256.0,1210.0,0.0,0,1.0
14391,-13880.0,-7288.0,-2228.0,1213.0,0.0,0,1.0
14393,-13932.0,-7256.0,-2348.0,1207.0,0.0,0,1.0
